Altium Designer Pick and Place Locations
D:\WorkSpace\Altium\NANORACK\LASERDIODE V1.2.2\01_DESIGN\Project Outputs for NANORACK_LASER\Pick Place for LASERDIODE_V1.2.1.csv

========================================================================================================================
File Design Information:

Date:       02/07/25
Time:       10:51
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Comment","Layer","Footprint","Center-X(mm)","Center-Y(mm)","Rotation","Description"
"LD3","LaserDiode","TopLayer","LASER_SOCKET","38.1420","71.5000","0",""
"LD2","LaserDiode","TopLayer","LASER_SOCKET","47.4760","71.5000","0",""
"LD1","LaserDiode","TopLayer","LASER_SOCKET","56.8100","71.5000","0",""
"L2","15uH/3.5A","BottomLayer","SRP7050TA","63.1630","5.4610","180","SRP7050TA-150M"
"L1","10uH","BottomLayer","FER_0805/2012","41.6167","22.9870","270","MLZ1608N100LT000"
"J2","JP7x2","BottomLayer","JP7-D2T","75.0000","19.0000","90","WR-PHD 2.54 mm Dual Socket Header"
"J1","LASER EXT","BottomLayer","0532610871","77.7935","67.2230","90","WR-PHD 2.54 mm Angled Socket Header"
"D58","SS54","BottomLayer","DIO-SMD-A","71.3170","5.1380","90","DIODE SCHOTTKY 40V 5A SMA"
"D57","S2303","BottomLayer","SOT23-123","77.9780","51.5197","90","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D56","S2303","BottomLayer","SOT23-123","66.2940","24.0030","180","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D55","S2303","BottomLayer","SOT23-123","66.2940","28.4480","180","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D54","S2303","BottomLayer","SOT23-123","60.6820","28.4480","180","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D53","S2303","BottomLayer","SOT23-123","54.9431","24.0030","180","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D52","S2312","BottomLayer","SOT23-123","54.9431","28.4480","180","TVS DIODE 12VWM 19VC SOT23, P/N:  S2312"
"D51","S2303","BottomLayer","SOT23-123","77.9780","43.0530","90","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D50","S2303","BottomLayer","SOT23-123","77.9780","47.2863","90","TVS DIODE 3.3VWM 8VC SOT23, P/N:  
S2303"
"D49","S2312","BottomLayer","SOT23-123","77.9780","55.7530","90","TVS DIODE 12VWM 19VC SOT23, P/N:  S2312"
"D40","1N4148W-TP","BottomLayer","SOD23","10.1400","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D38","1N4148W-TP","BottomLayer","SOD23","19.4740","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D35","1N4148W-TP","BottomLayer","SOD23","28.8080","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D34","1N4148W-TP","BottomLayer","SOD23","38.1420","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D32","1N4148W-TP","BottomLayer","SOD23","28.8080","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D31","1N4148W-TP","BottomLayer","SOD23","47.4760","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D30","1N4148W-TP","BottomLayer","SOD23","38.1420","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D29","1N4148W-TP","BottomLayer","SOD23","56.8100","39.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D28","1N4148W-TP","BottomLayer","SOD23","10.1400","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D27","1N4148W-TP","BottomLayer","SOD23","47.4760","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D26","1N4148W-TP","BottomLayer","SOD23","56.8100","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D25","1N4148W-TP","BottomLayer","SOD23","19.4740","46.3840","180","DIODE GEN PURP 100V 150MA SOD123"
"D24","1N4148W-TP","BottomLayer","SOD23","47.4760","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D23","1N4148W-TP","BottomLayer","SOD23","10.1400","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D22","1N4148W-TP","BottomLayer","SOD23","56.8100","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D21","1N4148W-TP","BottomLayer","SOD23","19.4740","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D20","1N4148W-TP","BottomLayer","SOD23","28.8080","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D19","1N4148W-TP","BottomLayer","SOD23","10.1400","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D18","1N4148W-TP","BottomLayer","SOD23","19.4740","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D17","1N4148W-TP","BottomLayer","SOD23","38.1420","53.5840","180","DIODE GEN PURP 100V 150MA SOD123"
"D16","1N4148W-TP","BottomLayer","SOD23","10.1400","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D15","1N4148W-TP","BottomLayer","SOD23","28.8080","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D14","1N4148W-TP","BottomLayer","SOD23","19.4740","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D13","1N4148W-TP","BottomLayer","SOD23","38.1420","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D12","1N4148W-TP","BottomLayer","SOD23","28.8080","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D11","1N4148W-TP","BottomLayer","SOD23","47.4760","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D10","1N4148W-TP","BottomLayer","SOD23","38.1420","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D9","1N4148W-TP","BottomLayer","SOD23","56.8100","60.7840","180","DIODE GEN PURP 100V 150MA SOD123"
"D8","1N4148W-TP","BottomLayer","SOD23","28.8080","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D7","1N4148W-TP","BottomLayer","SOD23","47.4760","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D6","1N4148W-TP","BottomLayer","SOD23","38.1420","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D5","1N4148W-TP","BottomLayer","SOD23","19.4740","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D4","1N4148W-TP","BottomLayer","SOD23","47.4760","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D3","1N4148W-TP","BottomLayer","SOD23","10.1400","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"D2","1N4148W-TP","BottomLayer","SOD23","56.8100","67.9840","180","DIODE GEN PURP 100V 150MA SOD123"
"D1","1N4148W-TP","BottomLayer","SOD23","56.8100","75.1840","180","DIODE GEN PURP 100V 150MA SOD123"
"C41","0.22uF/25V","BottomLayer","SM-0603","54.1528","15.4940","270","0603"
"C40","0.22uF/25V","BottomLayer","SM-0603","54.1528","19.8247","270","0603"
"C39","100uF/16V","BottomLayer","CAP_TANT_2312","55.3720","5.0888","90","Polarized Capacitor (Axial)"
"C38","100uF/16V","BottomLayer","CAP_TANT_2312","63.7722","19.5580","180","Polarized Capacitor (Axial)"
"C37","0.22uF/25V","BottomLayer","SM-0603","54.1528","11.1760","270","0603"
"C36","0.22uF/25V","BottomLayer","SM-0603","57.0230","19.8247","90","0603"
"C35","0.01uF/25V","BottomLayer","SM-0603","63.1630","10.2870","180","0603"
"C34","0.22uF/25V","BottomLayer","SM-0603","73.6470","36.5767","270","0603"
"C33","0.22uF/25V","BottomLayer","SM-0603","73.6470","32.5113","270","0603"
"C32","0.22uF/25V","BottomLayer","SM-0603","73.6470","69.7697","270","0603"
"C31","0.22uF/25V","BottomLayer","SM-0603","73.6470","65.7043","270","0603"
"C30","0.22uF/25V","BottomLayer","SM-0603","73.6470","61.4714","270","0603"
"C29","0.22uF/25V","BottomLayer","SM-0603","73.6470","57.4060","270","0603"
"C28","0.22uF/25V","BottomLayer","SM-0603","73.6470","53.1732","270","0603"
"C27","0.22uF/25V","BottomLayer","SM-0603","73.6470","49.1078","270","0603"
"C26","0.22uF/25V","BottomLayer","SM-0603","73.6470","44.8749","270","0603"
"C25","0.22uF/25V","BottomLayer","SM-0603","73.6470","40.8095","270","0603"
"C24","0.22uF/25V","BottomLayer","SM-0603","73.6470","78.0679","270","0603"
"C23","0.22uF/25V","BottomLayer","SM-0603","73.6470","74.0025","270","0603"
"C20","470pF/50V","BottomLayer","SM-0603","32.2580","26.8921","0","0603"
"C19","0.22uF/25V","BottomLayer","SM-0603","26.5430","22.7011","270","0603"
"C18","470pF/50V","BottomLayer","SM-0603","28.8290","22.7011","90","0603"
"C17","0.22uF/25V","BottomLayer","SM-0603","36.4490","17.6211","270","0603"
"C16","0.22uF/25V","BottomLayer","SM-0603","36.4490","13.6841","270","0603"
"C15","470pF/50V","BottomLayer","SM-0603","27.4963","10.3821","180","0603"
"C14","0.22uF/25V","BottomLayer","SM-0603","36.4490","9.7471","90","0603"
"C13","470pF/50V","BottomLayer","SM-0603","31.9398","5.4291","180","0603"
"C12","0.22uF/25V","BottomLayer","SM-0603","46.2280","19.1770","180","0603"
"C11","0.22uF/25V","BottomLayer","SM-0603","42.2910","29.5888","180","0603"
"C10","0.22uF/25V","BottomLayer","SM-0603","42.2800","19.1770","180","0603"
"C9","0.22uF/25V","BottomLayer","SM-0603","42.2910","26.9240","0","0603"
"C8","0.22uF/25V","BottomLayer","SM-0603","46.0054","29.5888","0","0603"
"C7","0.22uF/25V","BottomLayer","SM-0603","49.7198","29.5888","0","0603"
"C6","0.22uF/25V","BottomLayer","SM-0603","48.8188","11.1760","90","0603"
"C5","0.22uF/25V","BottomLayer","SM-0603","51.4858","15.4940","270","0603"
"C4","100uF/16V","BottomLayer","CAP_TANT_2312","39.2938","12.0650","270","Polarized Capacitor (Axial)"
"C3","100uF/16V","BottomLayer","CAP_TANT_2312","50.2920","5.0800","90","Polarized Capacitor (Axial)"
"C2","0.22uF/25V","BottomLayer","SM-0603","51.4858","11.1760","270","0603"
"C1","0.22uF/25V","BottomLayer","SM-0603","48.8188","15.4940","90","0603"
